StarColor_blue,StarColor_green,StarColor_orange,StarColor_red,StarColor_white,StarColor_yellow,StarSize_dwarf,StarSize_giant,StarSize_super giant,DistFromStar,PlanetNumber,isMoon,ThermalMean,class
0,1,0,0,0,0,1,0,0,4284,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5907,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5907,7,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6748,8,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7486,9,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,387,1,0.0,1.1428571428571428,0.0
0,0,0,0,0,1,1,0,0,1274,2,0.0,1.1428571428571428,0.0
0,0,0,0,0,1,1,0,0,3641,3,0.0,1.1428571428571428,0.0
0,0,0,0,0,1,1,0,0,4806,4,0.0,1.1428571428571428,0.0
0,0,0,0,0,1,1,0,0,5607,5,0.0,1.1428571428571428,0.0
0,0,0,0,0,1,1,0,0,6299,6,0.0,1.1428571428571428,0.0
0,0,0,0,0,1,1,0,0,6950,7,0.0,1.1428571428571428,0.0
0,0,0,1,0,0,1,0,0,3292,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5049,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5049,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5049,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5592,3,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,7087,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7087,4,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,1418,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1418,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1418,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1418,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1971,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5385,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6878,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,559,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1249,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2547,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3378,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4325,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5048,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5048,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6012,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7004,8,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7618,9,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7618,9,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7618,9,1.0,1.0,0.0
0,0,0,0,1,0,1,0,0,800,1,0.0,3.0,0.0
0,0,0,0,1,0,1,0,0,5201,2,0.0,3.0,1.0
0,0,1,0,0,0,1,0,0,256,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1849,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3327,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6156,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6751,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6751,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6751,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1667,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1196,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1196,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1196,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1196,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1715,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1715,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1715,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1715,2,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,3011,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3627,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4385,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5716,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5716,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5716,6,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,5716,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5716,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6655,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7167,8,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,1035,1,0.0,1.6666666666666667,1.0
0,0,0,0,1,0,1,0,0,2063,2,0.0,1.6666666666666667,0.0
0,0,0,0,1,0,1,0,0,5848,3,0.0,1.6666666666666667,0.0
0,0,0,0,1,0,1,0,0,5848,3,1.0,1.6666666666666667,0.0
0,0,0,0,1,0,1,0,0,5848,3,1.0,1.6666666666666667,0.0
0,0,0,0,1,0,1,0,0,5848,3,1.0,1.6666666666666667,0.0
0,0,0,0,1,0,1,0,0,5848,3,1.0,1.6666666666666667,1.0
0,0,1,0,0,0,1,0,0,1360,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2043,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2617,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2617,3,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,3578,4,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,4720,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4720,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6307,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7204,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7724,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7724,8,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7724,8,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7724,8,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7724,8,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3217,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3217,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4566,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,824,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2397,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3695,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3695,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3695,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3695,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3695,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4426,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4426,4,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,4426,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4959,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4959,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4959,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4959,5,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,4959,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5782,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7078,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,569,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1530,2,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,2868,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4584,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5732,5,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,6795,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7644,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1163,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1675,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3969,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4935,4,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,986,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1699,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2759,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3511,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3511,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4103,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4553,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5985,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5985,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5985,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5985,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5985,7,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,467,1,0.0,2.6666666666666665,0.0
1,0,0,0,0,0,1,0,0,4241,2,0.0,2.6666666666666665,0.0
1,0,0,0,0,0,1,0,0,4241,2,1.0,2.6666666666666665,0.0
1,0,0,0,0,0,1,0,0,4241,2,1.0,2.6666666666666665,0.0
1,0,0,0,0,0,1,0,0,4241,2,1.0,2.6666666666666665,0.0
1,0,0,0,0,0,1,0,0,4241,2,1.0,2.6666666666666665,0.0
1,0,0,0,0,0,1,0,0,6003,3,0.0,2.6666666666666665,0.0
0,1,0,0,0,0,1,0,0,7810,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3228,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,256,1,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,2284,1,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,6662,2,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,7285,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1584,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1584,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1584,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1584,1,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,2300,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4363,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4363,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5637,4,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,6240,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7365,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,914,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1859,2,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,4016,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4016,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4016,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4016,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4694,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5209,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5882,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6563,7,0.0,1.0,0.0
0,0,0,0,0,1,0,1,0,672,1,0.0,6.2,0.0
0,0,0,0,0,1,0,1,0,2128,2,0.0,6.2,0.0
0,0,0,0,0,1,0,1,0,2128,2,1.0,6.2,0.0
0,0,0,0,0,1,0,1,0,2128,2,1.0,6.2,0.0
0,0,0,0,0,1,0,1,0,2128,2,1.0,6.2,0.0
0,0,0,0,0,1,0,1,0,2128,2,1.0,6.2,1.0
0,0,0,0,0,1,0,1,0,2885,3,0.0,6.2,0.0
0,0,0,0,0,1,0,1,0,5629,4,0.0,6.2,0.0
0,0,0,0,0,1,0,1,0,6596,5,0.0,6.2,0.0
0,0,0,0,0,1,0,1,0,6596,5,1.0,6.2,1.0
0,0,0,1,0,0,1,0,0,3649,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3649,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3649,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3649,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3649,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6219,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1159,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1846,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3090,3,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,4086,4,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,4662,5,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,4662,5,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,4662,5,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,4662,5,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,4662,5,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,5676,6,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5676,6,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5676,6,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5676,6,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5676,6,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,6239,7,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6239,7,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6978,8,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6978,8,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6978,8,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6978,8,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6978,8,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7768,9,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1122,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2438,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2937,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4086,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6231,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6823,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1068,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1068,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1068,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2484,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3129,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3736,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4451,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5184,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5184,6,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5184,6,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,5846,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6441,8,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,7188,9,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7188,9,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7188,9,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4939,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,466,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2523,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2523,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3052,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3939,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3939,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3939,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5770,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6875,6,0.0,1.0,0.0
0,0,0,1,0,0,0,0,1,1096,1,0.0,6.571428571428571,1.0
0,0,0,1,0,0,0,0,1,2472,2,0.0,6.571428571428571,0.0
0,0,0,1,0,0,0,0,1,2472,2,1.0,6.571428571428571,0.0
0,0,0,1,0,0,0,0,1,4176,3,0.0,6.571428571428571,0.0
0,0,0,1,0,0,0,0,1,4912,4,0.0,6.571428571428571,1.0
0,0,0,1,0,0,0,0,1,5623,5,0.0,6.571428571428571,0.0
0,0,0,1,0,0,0,0,1,6958,6,0.0,6.571428571428571,0.0
0,0,0,1,0,0,0,0,1,7765,7,0.0,6.571428571428571,0.0
0,0,0,0,1,0,1,0,0,603,1,0.0,2.5,0.0
0,0,0,0,1,0,1,0,0,603,1,1.0,2.5,0.0
0,0,0,0,1,0,1,0,0,3907,2,0.0,2.5,1.0
0,0,0,0,1,0,1,0,0,4744,3,0.0,2.5,0.0
0,0,0,0,1,0,1,0,0,4744,3,1.0,2.5,0.0
0,0,0,0,1,0,1,0,0,6784,4,0.0,2.5,0.0
1,0,0,0,0,0,1,0,0,543,1,0.0,1.5555555555555556,1.0
1,0,0,0,0,0,1,0,0,1433,2,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,3063,3,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,3829,4,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,3829,4,1.0,1.5555555555555556,1.0
1,0,0,0,0,0,1,0,0,4885,5,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,5651,6,0.0,1.5555555555555556,1.0
1,0,0,0,0,0,1,0,0,6161,7,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,7007,8,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,7781,9,0.0,1.5555555555555556,0.0
1,0,0,0,0,0,1,0,0,7781,9,1.0,1.5555555555555556,1.0
1,0,0,0,0,0,1,0,0,939,1,0.0,1.25,0.0
1,0,0,0,0,0,1,0,0,1893,2,0.0,1.25,1.0
1,0,0,0,0,0,1,0,0,3402,3,0.0,1.25,0.0
1,0,0,0,0,0,1,0,0,7028,4,0.0,1.25,0.0
1,0,0,0,0,0,1,0,0,724,1,0.0,1.6666666666666667,0.0
1,0,0,0,0,0,1,0,0,4092,2,0.0,1.6666666666666667,0.0
1,0,0,0,0,0,1,0,0,7451,3,0.0,1.6666666666666667,0.0
0,0,1,0,0,0,1,0,0,1628,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3828,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3828,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3828,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3828,2,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,398,1,0.0,1.6666666666666667,1.0
0,1,0,0,0,0,1,0,0,1900,2,0.0,1.6666666666666667,0.0
0,1,0,0,0,0,1,0,0,2923,3,0.0,1.6666666666666667,0.0
0,1,0,0,0,0,1,0,0,2878,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,4160,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,4807,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,4807,2,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,6888,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,574,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,574,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1198,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1780,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2252,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3100,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4586,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5193,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5193,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5193,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5193,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5193,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6403,8,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6403,8,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6403,8,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,7392,9,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2440,1,0.0,1.0,1.0
0,0,0,0,1,0,1,0,0,1525,1,0.0,1.0,1.0
0,0,0,0,1,0,1,0,0,3048,2,0.0,1.0,1.0
0,0,0,0,1,0,1,0,0,5749,3,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,430,1,0.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,1093,2,0.0,1.7777777777777777,1.0
1,0,0,0,0,0,1,0,0,1093,2,1.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,2168,3,0.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,2627,4,0.0,1.7777777777777777,1.0
1,0,0,0,0,0,1,0,0,3764,5,0.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,3764,5,1.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,3764,5,1.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,3764,5,1.0,1.7777777777777777,1.0
1,0,0,0,0,0,1,0,0,3764,5,1.0,1.7777777777777777,1.0
1,0,0,0,0,0,1,0,0,4652,6,0.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,5219,7,0.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,6404,8,0.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,6404,8,1.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,7448,9,0.0,1.7777777777777777,1.0
1,0,0,0,0,0,1,0,0,7448,9,1.0,1.7777777777777777,0.0
1,0,0,0,0,0,1,0,0,2469,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2469,1,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2469,1,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,837,1,0.0,1.2857142857142858,1.0
0,1,0,0,0,0,1,0,0,1285,2,0.0,1.2857142857142858,0.0
0,1,0,0,0,0,1,0,0,2298,3,0.0,1.2857142857142858,0.0
0,1,0,0,0,0,1,0,0,3092,4,0.0,1.2857142857142858,0.0
0,1,0,0,0,0,1,0,0,5547,5,0.0,1.2857142857142858,1.0
0,1,0,0,0,0,1,0,0,6278,6,0.0,1.2857142857142858,0.0
0,1,0,0,0,0,1,0,0,6278,6,1.0,1.2857142857142858,0.0
0,1,0,0,0,0,1,0,0,6278,6,1.0,1.2857142857142858,0.0
0,1,0,0,0,0,1,0,0,7206,7,0.0,1.2857142857142858,0.0
0,0,0,0,0,1,1,0,0,2432,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3786,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,4448,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6144,4,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7123,5,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,757,1,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,2248,2,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,2248,2,1.0,1.5,0.0
1,0,0,0,0,0,1,0,0,3532,3,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,7837,4,0.0,1.5,0.0
0,0,0,1,0,0,1,0,0,823,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1353,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1934,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1934,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3377,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4014,5,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,4687,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4687,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4687,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4687,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5548,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5548,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5548,7,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,5548,7,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,6081,8,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7475,9,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,323,1,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,1685,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1685,2,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,1685,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2512,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4779,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5206,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5206,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6069,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6413,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7860,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7860,8,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7860,8,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,844,1,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,844,1,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,844,1,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,844,1,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,844,1,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1891,2,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1891,2,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1891,2,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1891,2,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,2788,3,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,2788,3,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,2788,3,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,2788,3,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,3489,4,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3489,4,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3489,4,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3489,4,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3489,4,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,4062,5,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,4062,5,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,4062,5,1.0,1.3333333333333333,1.0
